Filename,Autophase_embedding,PassSequence,OverOz
github-v0/github-v0_3844.ll,"[0,2,6,5,1,6,3,1,1,3,0,2,0,8,2,9,1,0,12,35,2,11,18,6,8,0,0,18,4,3,7,0,9,11,4,7,0,31,4,0,2,1,7,0,0,15,0,0,0,4,10,117,79,8,4,60]","['--slp-vectorizer','--early-cse','--early-cse-memssa','--jump-threading','--memcpyopt','--early-cse-memssa','--instcombine','--dse','--nary-reassociate','--lower-constant-intrinsics','--simplifycfg','--die','--die','--die','--sroa','--early-cse']",0.0
github-v0/github-v0_38508.ll,"[0,0,5,3,1,5,3,1,0,3,0,0,0,11,0,8,0,1,11,18,1,8,9,5,0,0,0,5,0,1,10,5,8,6,6,3,0,17,0,0,0,2,1,0,0,10,0,0,0,0,11,65,44,7,0,29]","['--sroa','--licm','--load-store-vectorizer','--simplifycfg','--prune-eh','--newgvn','--mem2reg','--dse','--newgvn','--adce','--instcombine','--prune-eh','--inline','--early-cse','--inline','--jump-threading','--early-cse']",0.0
github-v0/github-v0_3848.ll,"[0,5,31,23,6,29,14,3,7,18,2,5,0,52,5,47,3,9,65,159,12,71,65,29,7,0,6,50,0,8,49,14,47,17,69,20,0,187,1,0,5,10,0,1,0,93,0,0,0,2,57,522,416,23,11,253]","['--globaldce','--ipsccp','--early-cse-memssa','--early-cse-memssa','--inline','--early-cse','--inline','--early-cse','--sccp','--early-cse-memssa','--instsimplify','--simplifycfg','--reassociate','--sroa','--simplifycfg','--sroa','--gvn-hoist','--early-cse','--inline','--early-cse','--sccp','--early-cse-memssa','--instsimplify','--simplifycfg','--reassociate','--sroa','--simplifycfg','--sroa','--gvn-hoist','--early-cse','--dse','--bdce','--early-cse-memssa','--gvn-hoist','--mem2reg']",0.1065573770491803
github-v0/github-v0_38538.ll,"[0,0,2,2,0,2,1,0,0,1,0,0,0,4,0,3,1,0,4,6,0,2,4,2,0,0,0,3,0,0,4,0,3,2,0,1,0,3,0,0,0,1,0,0,0,5,0,0,0,0,4,18,13,3,0,6]","['--newgvn','--jump-threading','--newgvn','--globalopt','--newgvn','--dce','--sroa','--early-cse-memssa','--correlated-propagation','--gvn-hoist','--mem2reg','--jump-threading','--newgvn','--globalopt','--newgvn','--dce','--sroa','--early-cse-memssa','--correlated-propagation','--newgvn','--bdce','--instcombine']",0.0
github-v0/github-v0_38541.ll,"[0,0,8,4,2,6,3,2,1,4,0,0,0,12,0,10,5,1,14,15,9,3,15,6,8,0,1,11,0,2,10,0,10,7,1,3,0,17,0,0,0,1,0,0,0,17,2,0,0,0,12,80,53,6,0,30]","['--early-cse','--adce','--mem2reg','--bdce','--simplifycfg','--loop-reroll','--early-cse-memssa']",0.0
github-v0/github-v0_38667.ll,"[0,1,15,13,2,14,6,1,5,8,1,1,0,22,1,22,0,4,30,16,14,6,22,14,5,0,6,13,0,3,20,0,22,0,6,10,0,65,3,0,1,1,0,0,0,27,2,0,0,2,23,166,111,1,2,84]","['--strip','--mergefunc','--early-cse-memssa','--sroa','--bdce','--instcombine','--load-store-vectorizer','--simplifycfg','--instcombine','--simplifycfg','--newgvn','--nary-reassociate','--early-cse-memssa','--reassociate','--reassociate','--slsr','--simplifycfg','--memcpyopt','--gvn','--inline','--sroa','--bdce','--reassociate']",0.0172413793103448
github-v0/github-v0_38711.ll,"[0,0,23,14,4,22,11,2,6,13,1,0,0,45,0,35,12,5,48,74,8,32,24,22,8,0,2,13,0,2,43,4,35,18,11,13,0,26,1,1,0,5,6,0,1,25,0,3,0,1,45,177,93,16,0,56]","['--jump-threading','--prune-eh','--newgvn','--newgvn','--prune-eh','--instcombine','--adce','--gvn','--prune-eh','--newgvn','--newgvn','--prune-eh','--instcombine','--simplifycfg','--ipsccp','--sroa']",0.0416666666666666
github-v0/github-v0_38720.ll,"[0,0,6,5,1,5,1,0,1,3,1,0,0,9,0,8,1,0,11,7,2,3,8,5,3,0,2,5,0,1,8,0,8,3,4,3,0,16,1,0,0,1,4,0,0,10,0,0,0,0,9,57,38,3,0,25]","['--hotcoldsplit','--mergefunc','--gvn','--newgvn','--ipsccp','--correlated-propagation','--instcombine','--nary-reassociate','--instcombine','-loop-reduce','--early-cse','--loop-reroll','--slsr','--indvars','--sroa','--loop-simplifycfg','--lower-constant-intrinsics','--correlated-propagation','--lower-constant-intrinsics','--nary-reassociate','--slp-vectorizer','--slsr','-loop-reduce','--mergefunc','--simplifycfg','--slp-vectorizer','--early-cse-memssa','--sroa','--loop-simplifycfg','--lower-constant-intrinsics','--correlated-propagation','--lower-constant-intrinsics','--nary-reassociate','--slp-vectorizer','--slsr','-loop-reduce','--mergefunc','--simplifycfg','--instsimplify']",0.0
github-v0/github-v0_38771.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,9,0,6,2,0,0,0,0,2,0,1,1,2,0,8,3,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,2,24,20,7,0,10]","['--ipsccp','--licm','--newgvn','--sroa','--licm','--newgvn']",0.0
github-v0/github-v0_38798.ll,"[0,0,2,1,0,2,1,0,1,1,0,0,0,5,0,3,6,0,4,15,1,7,7,2,1,0,1,5,0,1,4,1,3,7,2,1,0,6,0,0,0,2,1,0,0,6,0,0,0,0,5,35,26,4,0,13]","['--mergereturn','--simplifycfg','--sccp','--early-cse','--mem2reg','--bdce','--reassociate','--sroa','--indvars','--early-cse-memssa','--sroa','--bdce','--instcombine','--load-store-vectorizer','--simplifycfg','--sccp','--lower-constant-intrinsics','--globalopt','--ipsccp','--nary-reassociate','--indvars','--loop-reroll','--early-cse','--instsimplify','--dce','--early-cse-memssa','--bdce','--early-cse','--mem2reg','--newgvn']",0.2857142857142857
github-v0/github-v0_38869.ll,"[0,0,2,1,0,2,1,0,1,1,0,0,0,4,0,3,7,0,4,14,9,5,14,2,2,0,1,10,0,2,2,2,3,13,2,1,0,18,0,0,0,1,1,0,0,10,0,2,0,0,4,65,53,10,0,33]","['--dse','--mem2reg','--jump-threading','--newgvn','--mergefunc','--loop-simplifycfg']",0.0
github-v0/github-v0_39131.ll,"[0,0,1,1,0,1,1,0,0,1,0,0,0,3,0,2,1,1,3,6,0,2,4,1,0,0,0,4,0,0,3,0,2,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,3,14,10,2,0,5]","['--mergereturn','--simplifycfg','--sccp','--early-cse','--mem2reg','--bdce','--reassociate','--sroa','--jump-threading','--memcpyopt','--early-cse-memssa','--die','--gvn','--slp-vectorizer','--nary-reassociate','--dse','--adce']",0.0
github-v0/github-v0_38786.ll,"[0,1,31,24,6,28,11,2,5,16,2,1,0,52,1,44,50,6,60,125,7,54,58,28,19,0,11,33,0,7,46,7,44,60,48,16,0,126,2,0,1,8,19,0,0,49,5,0,1,1,53,432,316,25,2,186]","['--speculative-execution','--early-cse-memssa','--sroa','--bdce','--instcombine','--load-store-vectorizer','--gvn','--loop-simplifycfg','--lower-constant-intrinsics','--jump-threading','--gvn','--slsr','--newgvn','--instcombine','--load-store-vectorizer','--simplifycfg','--ipsccp','--correlated-propagation','--globalopt','--mergefunc','--early-cse-memssa','--simplifycfg','--sccp','--early-cse','--mem2reg','--bdce','--reassociate','--sroa','--jump-threading','--memcpyopt','--early-cse-memssa','--instcombine','--adce','--simplifycfg','--reassociate','--slp-vectorizer','--correlated-propagation','--lower-constant-intrinsics','--gvn-hoist']",0.0
github-v0/github-v0_3916.ll,"[0,0,3,2,0,3,1,0,1,1,0,0,0,6,0,4,0,0,5,13,0,3,9,3,5,0,1,8,0,1,5,0,4,3,0,0,0,15,0,0,0,2,0,0,0,13,0,0,0,0,6,58,39,3,0,25]","['--loop-reroll','--gvn','--globalopt','--elim-avail-extern','--sccp','--instsimplify','--gvn-hoist','--newgvn','--mergefunc','--mem2reg']",0.0
github-v0/github-v0_39303.ll,"[0,1,23,14,8,22,10,7,3,12,1,1,0,34,1,34,10,4,46,88,3,47,17,22,2,0,1,8,0,1,34,0,34,19,34,12,0,53,0,1,1,1,3,0,0,17,0,0,0,3,35,187,131,14,2,67]","['--correlated-propagation','--nary-reassociate','--early-cse-memssa','--reassociate','--reassociate','--slsr','--simplifycfg','--memcpyopt','--gvn','--loop-simplifycfg','--lower-constant-intrinsics','--jump-threading','--gvn','--slsr','--newgvn','--instcombine','--simplifycfg','--die','--newgvn','--slsr','--loop-reroll','--jump-threading','-loop-reduce','--gvn','--loop-simplifycfg','--lower-constant-intrinsics','--jump-threading','--gvn','--slsr','--newgvn','--instcombine','--simplifycfg','--ipsccp','--instcombine','--jump-threading','--mem2reg','--jump-threading']",0.0
github-v0/github-v0_39307.ll,"[0,8,8,4,4,8,10,4,5,10,0,8,0,11,8,18,15,12,28,33,0,21,14,8,0,0,4,9,1,3,16,0,18,15,0,20,0,43,2,2,8,1,0,0,0,8,0,0,1,10,19,144,75,2,16,62]","['--mergereturn','--jump-threading','--newgvn','--early-cse-memssa','--sroa','--die','--simplifycfg','--early-cse','--newgvn','--slsr','--jump-threading']",0.0
github-v0/github-v0_39322.ll,"[0,0,4,2,2,3,2,1,0,4,1,0,0,10,0,7,3,4,11,11,0,4,7,3,0,0,0,5,0,0,10,0,7,7,0,4,0,11,0,0,0,1,0,0,0,5,0,0,0,0,10,42,28,4,0,16]","['--inline','--mem2reg','--simplifycfg','--sccp','--lower-constant-intrinsics','--lower-expect','--sroa','--adce','--newgvn','--mergefunc','--instcombine','--nary-reassociate','--jump-threading']",0.0
github-v0/github-v0_3934.ll,"[0,1,2,2,0,2,1,0,0,1,0,1,0,3,1,3,1,0,4,4,0,0,4,2,0,0,0,3,0,0,4,0,3,2,0,1,0,7,0,0,1,1,1,0,0,3,0,0,0,0,4,22,15,3,2,11]","['--dse','--jump-threading','--lower-constant-intrinsics','--mldst-motion','--simplifycfg','--die','--newgvn','--nary-reassociate','--sroa','--loop-simplifycfg','--instcombine','-loop-reduce']",0.0
github-v0/github-v0_39356.ll,"[0,0,4,2,1,4,2,1,1,2,0,0,0,7,0,6,4,1,8,5,0,1,2,4,0,0,0,2,0,0,7,0,6,4,0,2,0,4,0,0,0,1,3,0,0,1,0,0,0,0,7,23,11,3,0,9]","['--loop-unroll','--gvn-hoist','--early-cse-memssa','--mem2reg','--simplifycfg','--instcombine','--early-cse','--simplifycfg','--instcombine','--instsimplify','--sroa']",0.0666666666666666
github-v0/github-v0_39464.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,7,1,2,6,0,0,0,0,5,0,1,1,0,0,4,1,0,0,9,0,0,0,2,0,0,0,5,0,0,0,1,2,27,24,5,0,15]","['--dse','--simplifycfg','--dce','--gvn','--jump-threading','--mem2reg','--gvn-hoist','--lower-constant-intrinsics','--globalopt','--aggressive-instcombine','--inline','--early-cse','--sccp']",0.0
github-v0/github-v0_39605.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6,4,2,0,2]","['--lower-constant-intrinsics','--correlated-propagation','--gvn','--dse','--newgvn','--instcombine','--load-store-vectorizer','--gvn-hoist','--newgvn']",0.0
github-v0/github-v0_39586.ll,"[0,0,36,24,11,29,11,3,7,20,2,0,0,53,0,49,0,6,69,102,56,46,42,29,47,9,13,24,7,7,46,0,49,0,50,20,0,113,2,3,0,4,27,0,10,67,8,7,0,19,53,435,254,4,0,190]","['--separate-const-offset-from-gep','--early-cse-memssa','--simplifycfg','--aggressive-instcombine','--mem2reg','--adce','--instcombine','--simplifycfg','--jump-threading','--load-store-vectorizer','--mem2reg','--newgvn','--adce','--sroa','--dse','--instcombine','--globalopt','--sccp','--inline','--newgvn','--ipsccp','--jump-threading','--load-store-vectorizer']",0.0840336134453781
github-v0/github-v0_39462.ll,"[0,8,73,62,7,69,29,5,23,31,0,8,0,98,8,100,44,4,131,103,69,82,63,69,29,0,16,33,0,17,89,3,100,62,79,25,0,233,0,2,8,4,66,0,0,97,1,0,0,3,106,800,504,11,16,348]","['--globalopt','--early-cse-memssa','--loop-rotate','--early-cse','--bdce','--early-cse-memssa','--instsimplify','--adce','--early-cse','--loop-simplifycfg','--instcombine','--elim-avail-extern','--gvn','--loop-reroll','--simplifycfg','--die','--sroa','--early-cse','--sroa','--simplifycfg','--loop-rotate','--mem2reg','--early-cse','--newgvn','--load-store-vectorizer','--indvars','--early-cse-memssa','--sroa','--gvn-hoist','--sroa','--correlated-propagation','--sroa','--mem2reg','--simplifycfg','--loop-rotate','--elim-avail-extern','--mem2reg','--simplifycfg','--newgvn','--simplifycfg','--adce','--mem2reg','--die','--jump-threading','--lower-expect','--mem2reg','--die','--slp-vectorizer','--lower-expect','--slp-vectorizer','--simplifycfg','--loop-rotate','--mem2reg','--instcombine','--simplifycfg','--mem2reg']",0.1308900523560209
github-v0/github-v0_39738.ll,"[0,0,6,0,2,0,0,0,0,3,0,0,0,7,0,3,6,0,6,12,3,4,9,0,0,0,0,4,0,0,7,0,3,13,2,3,0,8,0,0,0,1,0,0,0,5,0,1,0,0,7,43,32,9,0,13]","['--ipconstprop','--globalopt','--loweratomic','--instcombine','--mem2reg','--instsimplify','--early-cse','--inline','--ipsccp']",0.0
github-v0/github-v0_39747.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,3,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,9,8,2,0,4]","['--mergereturn','--simplifycfg','--inline','--early-cse-memssa','--instcombine','--load-store-vectorizer','--correlated-propagation','--loop-reroll','--instsimplify']",0.0
github-v0/github-v0_3969.ll,"[0,2,25,21,2,24,9,1,6,11,1,2,0,40,2,35,23,3,46,111,12,50,39,24,8,0,7,28,0,8,34,3,35,29,45,26,0,124,1,0,2,7,9,0,0,50,0,0,0,15,42,381,276,11,5,179]","['--globaldce','--mergefunc','--loop-simplifycfg','--early-cse-memssa','--inline','--simplifycfg','--nary-reassociate','--correlated-propagation','--nary-reassociate','--early-cse-memssa','--mem2reg','--dce','--gvn','--simplifycfg','--load-store-vectorizer','--memcpyopt','--jump-threading','--sroa','--instcombine','--jump-threading','--newgvn','--indvars','--loop-fusion','--loop-reroll']",0.2216748768472906
github-v0/github-v0_39777.ll,"[0,0,3,2,0,3,1,0,1,1,0,0,0,5,0,4,0,0,5,6,0,1,4,3,2,0,1,3,0,0,5,0,4,0,1,1,0,7,0,0,0,1,1,0,0,5,0,0,0,0,5,27,16,1,0,12]","['--sccp','--lower-constant-intrinsics','--globalopt','--ipsccp','--sccp','--early-cse','--correlated-propagation','--gvn','--load-store-vectorizer','--memcpyopt','--early-cse-memssa','--dce','--sroa','--dce','--early-cse-memssa','--early-cse-memssa','--die','--early-cse','--globalopt','--ipsccp','--sccp','--early-cse','--correlated-propagation','--gvn','--load-store-vectorizer','--memcpyopt','--early-cse-memssa','--dce','--sroa','--dce','--early-cse-memssa','--early-cse-memssa','--die','--early-cse','--globalopt','--ipsccp','--nary-reassociate','--indvars','--loop-reroll','--indvars','--loop-reroll','--gvn-hoist','--load-store-vectorizer','--correlated-propagation','--instcombine']",0.35
github-v0/github-v0_39781.ll,"[0,0,38,31,3,38,10,4,6,10,1,0,0,54,0,48,10,4,75,92,6,22,44,38,21,0,17,24,0,7,47,0,48,27,24,10,0,97,5,0,0,5,30,0,0,65,2,5,0,0,54,360,237,12,0,156]","['--tailcallelim','--simplifycfg','--sroa','--early-cse-memssa','--gvn-hoist','--simplifycfg','--mem2reg','--instcombine','--mem2reg','--licm','--gvn','--dse','--mem2reg','--newgvn','--simplifycfg','--sroa','--early-cse-memssa','--gvn-hoist','--simplifycfg','--mem2reg','--instcombine','--mem2reg','--licm','--gvn','--simplifycfg','--mem2reg','--dse','--elim-avail-extern','--mem2reg']",0.0
github-v0/github-v0_39823.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,7,0,2,5,0,2,0,0,5,0,1,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,1,24,18,3,0,10]","['--dse','--early-cse-memssa','--slp-vectorizer','--correlated-propagation','--newgvn','--lower-constant-intrinsics','--memcpyopt','--jump-threading','--newgvn','--early-cse-memssa','--sroa','--instsimplify']",0.0
github-v0/github-v0_3986.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,2,0,1]","['--ipconstprop','--globalopt','--loweratomic','--early-cse','--dce','--simplifycfg','--ipsccp','--aggressive-instcombine','--ipsccp','--inline','--gvn-hoist','--mem2reg','--newgvn','--jump-threading','--correlated-propagation','--mergefunc']",0.0
github-v0/github-v0_39868.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,5,4,1,0,2]","['--dse','--adce','--die','--sroa','--jump-threading','--globalopt','--newgvn','--load-store-vectorizer']",0.0
github-v0/github-v0_40039.ll,"[0,0,4,3,1,4,2,0,1,2,0,0,0,7,0,6,1,1,8,5,0,0,4,4,0,0,0,4,0,0,7,0,6,1,2,2,0,9,0,0,0,1,2,0,0,6,0,1,0,0,7,34,22,2,0,16]","['--scalarizer','--early-cse-memssa','--die','--mem2reg','--bdce','--simplifycfg','--dce','--newgvn','--correlated-propagation']",0.0
github-v0/github-v0_40012.ll,"[0,2,46,38,7,45,20,5,13,22,1,2,0,68,2,67,1,8,89,121,20,49,53,45,56,0,30,28,4,10,60,12,67,7,32,23,2,138,9,0,2,3,0,0,6,62,6,7,15,46,70,509,267,5,4,231]","['--loop-rotate','--early-cse','--gvn','--slp-vectorizer','--early-cse','--sroa','--simplifycfg','--slp-vectorizer','--inline','--reassociate','--gvn','--prune-eh','--instcombine','--adce','--early-cse-memssa','--die','--sroa','--simplifycfg','--dse','--early-cse-memssa','--prune-eh','--mem2reg','--jump-threading','--bdce','--sroa','--dse','--newgvn','--early-cse-memssa','--prune-eh','--simplifycfg','--dce','--aggressive-instcombine','--adce']",0.6253968253968254
github-v0/github-v0_40109.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,13,1,3,7,0,0,0,0,7,0,1,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,6,0,0,0,0,1,22,21,5,0,11]","['--mergereturn','--simplifycfg','--sccp','--early-cse','--nary-reassociate','--load-store-vectorizer','--nary-reassociate','--early-cse-memssa','--adce','--mem2reg','--bdce','--early-cse','--dce','--simplifycfg','--ipsccp','--sccp','--early-cse','--nary-reassociate','--load-store-vectorizer','--nary-reassociate','--early-cse-memssa','--adce','--mem2reg','--inline','--mergefunc','--loop-reroll','--instcombine','--memcpyopt','--jump-threading','--slp-vectorizer','--slsr','-loop-reduce','--jump-threading','--instcombine','--instsimplify','--jump-threading','--gvn','--correlated-propagation']",0.0
github-v0/github-v0_40117.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,0,2,4,0,0,0,0,4,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,13,12,3,0,5]","['--early-cse','--loop-reroll','--mergefunc','--sroa','--instsimplify','--dce','--simplifycfg','--jump-threading','--gvn']",0.0
github-v0/github-v0_40095.ll,"[0,0,56,37,11,56,27,11,12,27,0,0,0,96,0,83,29,10,110,147,18,40,95,56,29,0,23,56,0,10,86,9,83,37,30,27,0,150,12,0,0,10,12,0,0,84,3,0,0,4,96,566,357,16,0,244]","['--simple-loop-unswitch','--early-cse','--elim-avail-extern','--early-cse-memssa','--nary-reassociate','--lower-constant-intrinsics','--loop-instsimplify','--early-cse','--mem2reg','--jump-threading','--globalopt','--elim-avail-extern','--instcombine','--simplifycfg','--gvn-hoist','--ipsccp','--sroa','--instsimplify','--sccp','--gvn','--ipsccp','--sroa','--prune-eh','--sroa','--early-cse','--jump-threading','--simplifycfg','--adce','--early-cse']",0.0350877192982456
github-v0/github-v0_40145.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0]","['--ipsccp','--sccp','--early-cse','--loop-reroll','--loop-simplifycfg','--lower-constant-intrinsics','--globalopt','--loweratomic','--early-cse','--dce','--simplifycfg','--sccp','--early-cse','--correlated-propagation','--gvn','--load-store-vectorizer','--memcpyopt','--early-cse-memssa','--sroa']",0.0
github-v0/github-v0_40188.ll,"[0,1,4,4,0,4,2,0,0,2,0,1,0,7,1,6,4,0,8,10,2,2,12,4,2,0,1,10,0,2,6,0,6,5,2,2,0,23,0,0,1,2,0,0,0,12,3,0,0,0,8,67,52,5,2,33]","['--early-cse','--instsimplify','--gvn','--simplifycfg','--die','--mem2reg','--jump-threading','--ipsccp','--flattencfg','--instcombine','--lower-constant-intrinsics','--early-cse-memssa','--load-store-vectorizer','--nary-reassociate']",0.0
github-v0/github-v0_40264.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0,0,4,0,0,2,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,4,14,10,4,0,5]","['--bdce','--newgvn','--sroa','--dce','--simplifycfg','--mergefunc','--loop-reroll','--load-store-vectorizer','--early-cse-memssa','--adce','--reassociate','--mem2reg','--instsimplify']",0.0
github-v0/github-v0_40192.ll,"[0,0,7,5,2,7,3,1,1,3,0,0,0,11,0,10,0,0,13,17,0,3,14,7,4,1,2,10,0,2,9,0,10,1,2,3,0,19,2,0,0,1,2,0,0,15,2,0,0,0,11,70,47,1,0,31]","['--speculative-execution','--early-cse-memssa','--sroa','--loop-simplifycfg','--early-cse-memssa','--sroa','--bdce','--instcombine','--load-store-vectorizer','--simplifycfg','--instcombine','--simplifycfg','--newgvn','-loop-reduce','--jump-threading','--globalopt','--newgvn','--dce','--die','--sroa','--adce','--early-cse-memssa','--early-cse','--load-store-vectorizer','--instcombine','--inline','--mem2reg','--jump-threading','--simplifycfg','--instcombine','--simplifycfg','--globalopt','--aggressive-instcombine','--flattencfg','--ipsccp']",0.0
github-v0/github-v0_40285.ll,"[0,1,38,26,12,32,12,4,6,19,1,1,0,53,1,51,28,5,70,120,12,61,40,32,10,0,6,20,0,4,50,4,51,34,34,19,0,68,0,0,1,3,2,0,0,50,1,0,1,0,54,299,206,19,2,96]","['--sccp','--early-cse-memssa','--jump-threading','--mergefunc','--loop-simplifycfg','--early-cse-memssa','--indvars','--early-cse-memssa','--mem2reg','--jump-threading','--dse','--early-cse-memssa','--mem2reg','--gvn-hoist','--gvn','--adce','--simplifycfg','--newgvn']",0.0055865921787709
github-v0/github-v0_40320.ll,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,8,7,1,0,4]","['--dse','--adce','--early-cse-memssa','--instcombine','--instsimplify','--mem2reg','--bdce','--newgvn','--early-cse','--slsr','--loop-reroll','--mergefunc','--sroa','--adce','--early-cse-memssa','--instcombine','--gvn-hoist','--slp-vectorizer','--gvn-hoist','--loop-reroll','--loop-simplifycfg','--load-store-vectorizer','--gvn','--early-cse','--instcombine']",0.0
github-v0/github-v0_40371.ll,"[0,0,15,9,3,13,6,3,3,7,0,0,0,24,0,20,4,0,27,29,41,37,22,13,11,0,5,13,2,4,20,4,20,7,25,7,0,38,1,2,0,3,3,0,2,20,2,0,0,0,24,155,103,6,0,58]","['--reassociate','--reassociate','--gvn','--inline','--newgvn','--instcombine','--nary-reassociate','--correlated-propagation','--early-cse','--early-cse-memssa','--instsimplify','--gvn-hoist','--early-cse-memssa','--correlated-propagation','--load-store-vectorizer','--slp-vectorizer','--newgvn','--simplifycfg','--correlated-propagation','--ipsccp','--correlated-propagation','--instcombine','--nary-reassociate','--instcombine','-loop-reduce','--jump-threading','--globalopt','--inline','--simplifycfg','--early-cse-memssa','--loop-fusion']",0.0
github-v0/github-v0_40479.ll,"[0,0,15,9,4,13,7,4,2,8,0,0,0,25,0,21,4,2,29,42,62,61,29,13,15,0,8,13,4,5,20,12,21,7,40,8,4,33,0,0,0,3,3,0,0,23,0,3,0,2,25,185,116,6,0,66]","['--loop-rotate','--early-cse-memssa','--dse','--jump-threading','--early-cse','--early-cse-memssa','--mem2reg','--gvn','--simplifycfg','--newgvn','--newgvn','--mem2reg','--loop-rotate','--early-cse-memssa','--dse','--instcombine','--loop-rotate','--sroa','--instcombine','--reassociate','--jump-threading','--early-cse-memssa','--jump-threading','--early-cse','--instcombine','--instsimplify','--jump-threading','--newgvn','--early-cse','--newgvn','--licm','--instcombine','--sroa','--loop-rotate','--mem2reg','--early-cse','--sroa','--dse','--jump-threading','--sroa','--instcombine','--jump-threading','--mem2reg','--reassociate','--jump-threading','--early-cse-memssa','--jump-threading','--early-cse','--instcombine','--early-cse-memssa','--aggressive-instcombine']",0.32
github-v0/github-v0_40540.ll,"[0,0,13,9,1,11,5,1,4,6,0,0,0,21,0,17,4,0,23,35,27,31,22,11,9,0,8,13,0,5,16,4,17,7,21,6,0,33,1,0,0,3,3,0,0,21,1,4,0,9,21,152,95,6,0,66]","['--load-store-vectorizer','--instcombine','--early-cse-memssa','--instcombine','--simplifycfg','--early-cse','--loop-rotate','--gvn','--sroa','--loop-rotate','--inline','--gvn','--dse','--simplifycfg','--gvn','--instsimplify','--jump-threading','--loop-rotate','--inline','--gvn','--dse','--simplifycfg','--gvn','--instsimplify','--jump-threading','--instsimplify','--sroa','--early-cse-memssa','--instcombine','--simplifycfg','--inline','--loop-rotate','--newgvn','--simplifycfg','--early-cse','--loop-rotate','--gvn','--sroa','--loop-rotate','--inline','--gvn','--dse','--simplifycfg','--gvn','--instsimplify','--jump-threading','--loop-rotate','--inline','--instsimplify']",0.0
github-v0/github-v0_40568.ll,"[0,0,13,9,2,11,5,2,2,6,0,0,0,21,0,17,4,0,23,34,42,47,19,11,11,2,11,11,2,6,15,0,17,7,24,6,0,32,1,0,0,3,3,0,0,19,1,9,0,18,21,167,93,6,0,73]","['--instsimplify','--loop-simplifycfg','--instcombine','--flattencfg','--gvn','--early-cse','--globalopt','--sroa','--licm','--dse','--early-cse-memssa','--aggressive-instcombine','--early-cse','--flattencfg','--instcombine','--newgvn','--instcombine','--simplifycfg','--licm','--newgvn','--sroa','--mem2reg']",0.0
github-v0/github-v0_40648.ll,"[0,0,13,9,1,11,5,1,4,6,0,0,0,21,0,17,4,0,23,30,29,27,24,11,9,0,8,14,0,4,17,4,17,7,18,6,0,29,1,0,0,3,3,0,0,20,0,0,0,0,21,131,88,6,0,50]","['--reassociate','--reassociate','--gvn','--inline','--newgvn','--instcombine','--nary-reassociate','--correlated-propagation','--early-cse','--early-cse-memssa','--instsimplify','--gvn-hoist','--early-cse-memssa','--correlated-propagation','--load-store-vectorizer','--slp-vectorizer','--newgvn','--simplifycfg','--lower-constant-intrinsics','--simplifycfg','--die','--die','--die','--sroa','--bdce','--instcombine']",0.0
